empID,A,Last Name,First Name,Department,Office,timestamp,type,prox-id,floor,zone
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-09 08:01:53,fixed-prox,ibarranco001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 08:01:53,fixed-prox,aribera001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 08:02:08,fixed-prox,epavone001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 08:02:49,fixed-prox,epavone001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 08:03:20,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 08:03:34,fixed-prox,epavone001,3,2
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 08:05:12,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 08:05:53,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 08:06:24,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 08:06:44,fixed-prox,hblue001,3,2
jholly,7,Holly,Jama,Administration,2410,2016-06-09 08:32:06,fixed-prox,jholly001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 08:32:06,fixed-prox,emintz001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 08:32:06,fixed-prox,eklinger001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 08:32:47,fixed-prox,jholly001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 08:32:47,fixed-prox,emintz001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 08:32:47,fixed-prox,eklinger001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 08:33:06,fixed-prox,jholly001,2,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 08:33:18,fixed-prox,emintz001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 08:33:18,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 08:33:34,fixed-prox,eklinger001,3,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 08:33:37,fixed-prox,emintz001,3,3
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 08:54:15,fixed-prox,cmorluniau001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 08:59:04,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 09:02:04,fixed-prox,monda001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 09:03:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 09:03:15,fixed-prox,hmies001,2,6
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 09:06:15,fixed-prox,iborrasca001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 09:08:04,fixed-prox,thagan001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 09:09:28,fixed-prox,ldedos001,2,2
slea,114,Lea,Sherell,Security,2170,2016-06-09 09:37:25,fixed-prox,slea001,2,3
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 09:39:25,fixed-prox,jcastellanos001,2,3
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 10:05:08,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 10:05:08,fixed-prox,hmies001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 10:06:37,fixed-prox,acalzas001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 10:08:37,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 10:09:22,fixed-prox,monda001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 10:10:08,fixed-prox,cmorluniau001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-09 10:16:06,fixed-prox,monda001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-09 10:16:39,fixed-prox,monda001,2,2
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-09 10:17:07,fixed-prox,ibarranco001,3,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 10:22:06,fixed-prox,iborrasca001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 10:22:37,fixed-prox,ldedos001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 10:26:21,fixed-prox,monda001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 10:29:22,fixed-prox,knielson001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 10:30:36,fixed-prox,thagan001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 10:30:45,fixed-prox,ldedos001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 10:33:20,fixed-prox,ncalixto001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 10:33:37,fixed-prox,sparrino001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 10:34:23,fixed-prox,lalcazar002,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 10:34:30,fixed-prox,acalzas001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 10:34:34,fixed-prox,fmata001,2,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 10:35:31,fixed-prox,gcazar001,2,6
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 10:36:30,fixed-prox,tseifert001,3,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 10:37:11,fixed-prox,tseifert001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 10:37:42,fixed-prox,tseifert001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 10:37:57,fixed-prox,tseifert001,1,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-09 10:50:08,fixed-prox,ostrum001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-09 10:51:51,fixed-prox,ostrum001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-09 10:52:32,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-09 10:53:03,fixed-prox,ostrum001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 11:18:17,fixed-prox,thagan001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 11:25:09,fixed-prox,cmorluniau001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-09 11:25:33,fixed-prox,monda001,2,2
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 11:30:18,fixed-prox,tseifert001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 11:31:00,fixed-prox,tseifert001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 11:31:31,fixed-prox,tseifert001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:31:33,fixed-prox,aribera001,3,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 11:31:42,fixed-prox,ldedos001,2,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:32:15,fixed-prox,aribera001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:32:46,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:32:55,fixed-prox,aribera001,1,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 11:34:01,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 11:34:01,fixed-prox,hmies001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 11:35:16,fixed-prox,acalzas001,2,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 11:46:04,fixed-prox,knielson001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 11:46:45,fixed-prox,knielson001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 11:46:54,fixed-prox,knielson001,1,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:50:12,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:50:54,fixed-prox,aribera001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 11:51:25,fixed-prox,aribera001,3,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 11:53:28,fixed-prox,sparrino001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 11:54:09,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 11:54:26,fixed-prox,sparrino001,1,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 11:56:26,fixed-prox,hmies001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 11:56:26,fixed-prox,gcazar001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 11:56:26,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 11:57:07,fixed-prox,hmies001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 11:57:07,fixed-prox,gcazar001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 11:57:07,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 11:57:19,fixed-prox,hmies001,1,2
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 11:57:19,fixed-prox,hmies001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 11:57:25,fixed-prox,gcazar001,1,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 11:58:09,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 11:58:50,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 11:59:08,fixed-prox,iborrasca001,1,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 12:02:47,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 12:03:28,fixed-prox,ldedos001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 12:03:43,fixed-prox,ldedos001,1,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 12:04:14,fixed-prox,monda001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 12:04:14,fixed-prox,jcastellanos001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 12:04:55,fixed-prox,monda001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 12:04:55,fixed-prox,jcastellanos001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 12:05:12,fixed-prox,monda001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 12:06:19,fixed-prox,thagan001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 12:06:19,fixed-prox,slea001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 12:07:00,fixed-prox,thagan001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 12:07:00,fixed-prox,slea001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 12:07:09,fixed-prox,thagan001,1,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 12:07:27,fixed-prox,cmorluniau001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 12:07:27,fixed-prox,lalcazar002,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 12:08:08,fixed-prox,cmorluniau001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 12:08:08,fixed-prox,lalcazar002,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 12:08:20,fixed-prox,cmorluniau001,1,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 12:08:20,fixed-prox,lalcazar002,1,2
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 12:08:32,fixed-prox,fmata001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 12:09:13,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 12:09:30,fixed-prox,fmata001,1,2
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 12:14:20,fixed-prox,ncalixto001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 12:15:01,fixed-prox,ncalixto001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 12:15:24,fixed-prox,ncalixto001,1,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 12:15:27,fixed-prox,emintz001,3,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 12:16:23,fixed-prox,acalzas001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 12:16:42,fixed-prox,jsanjorge001,3,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 12:17:04,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 12:17:16,fixed-prox,acalzas001,1,2
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 12:17:23,fixed-prox,jsanjorge001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 12:17:54,fixed-prox,jsanjorge001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 12:39:57,fixed-prox,knielson001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 12:40:38,fixed-prox,knielson001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 12:40:57,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 12:40:57,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 12:41:38,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 12:41:38,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 12:42:29,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 12:42:29,fixed-prox,hmies001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 12:43:28,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 12:44:09,fixed-prox,sparrino001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 12:45:03,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 12:45:44,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 12:46:00,fixed-prox,iborrasca001,2,6
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 12:46:19,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 12:47:00,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 12:47:31,fixed-prox,eklinger001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 12:47:33,fixed-prox,gcazar001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 12:47:43,fixed-prox,eklinger001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 12:48:14,fixed-prox,gcazar001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 12:54:57,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 12:55:38,fixed-prox,lalcazar002,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 12:56:37,fixed-prox,slea001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 12:57:18,fixed-prox,slea001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 12:58:05,fixed-prox,jcastellanos001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 12:58:46,fixed-prox,jcastellanos001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 13:00:08,fixed-prox,aribera001,3,2
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 13:01:16,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 13:01:57,fixed-prox,epavone001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 13:02:12,fixed-prox,thagan001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 13:02:28,fixed-prox,epavone001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 13:02:44,fixed-prox,thagan001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 13:02:51,fixed-prox,epavone001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 13:03:06,fixed-prox,thagan001,2,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 13:03:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-09 13:03:25,fixed-prox,slea001,2,3
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 13:06:03,fixed-prox,ldedos001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 13:06:44,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 13:07:10,fixed-prox,ldedos001,2,2
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 13:07:39,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 13:08:20,fixed-prox,fmata001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 13:10:57,fixed-prox,monda001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 13:11:38,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 13:11:57,fixed-prox,monda001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 13:12:57,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 13:13:38,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 13:14:02,fixed-prox,cmorluniau001,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-09 13:15:31,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 13:16:13,fixed-prox,jholly001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 13:16:18,fixed-prox,ncalixto001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 13:17:00,fixed-prox,ncalixto001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 13:24:57,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 13:25:38,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 13:25:53,fixed-prox,acalzas001,2,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 13:30:39,fixed-prox,emintz001,3,3
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 13:31:16,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 13:31:57,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 13:32:28,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 13:32:51,fixed-prox,hblue001,1,2
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 13:46:28,fixed-prox,eklinger001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 13:46:28,fixed-prox,jsanjorge001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 13:47:09,fixed-prox,eklinger001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 13:47:09,fixed-prox,jsanjorge001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 13:47:40,fixed-prox,eklinger001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 13:47:40,fixed-prox,jsanjorge001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 13:47:56,fixed-prox,eklinger001,3,2
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 13:48:05,fixed-prox,jsanjorge001,3,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 13:55:31,fixed-prox,sparrino001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 13:55:45,fixed-prox,ldedos001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 13:56:30,fixed-prox,acalzas001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-09 13:58:21,fixed-prox,monda001,2,6
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-09 14:00:20,fixed-prox,lorosco001,3,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 14:00:31,fixed-prox,gcazar001,2,6
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-09 14:01:02,fixed-prox,lorosco001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 14:01:24,fixed-prox,lalcazar002,2,6
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-09 14:01:33,fixed-prox,lorosco001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 14:01:35,fixed-prox,epavone001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 14:02:17,fixed-prox,epavone001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 14:02:34,fixed-prox,fmata001,2,6
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 14:02:48,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 14:02:58,fixed-prox,epavone001,3,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 14:04:30,fixed-prox,knielson001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 14:04:36,fixed-prox,thagan001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 14:05:21,fixed-prox,ncalixto001,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-09 14:33:50,fixed-prox,jholly001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 14:34:32,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 14:34:51,fixed-prox,jholly001,2,2
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 14:36:03,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 14:36:44,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 14:37:15,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 14:37:31,fixed-prox,hblue001,3,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 14:47:09,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 14:47:09,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-09 14:48:17,fixed-prox,monda001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 14:52:16,fixed-prox,acalzas001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 14:54:43,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 14:57:01,fixed-prox,cmorluniau001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 15:04:17,fixed-prox,thagan001,2,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 15:14:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-09 15:14:25,fixed-prox,slea001,2,3
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 15:24:33,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 15:25:15,fixed-prox,cmorluniau001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 15:28:09,fixed-prox,iborrasca001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 15:31:54,fixed-prox,cmorluniau001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 15:32:14,fixed-prox,lalcazar002,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 15:32:36,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 15:32:52,fixed-prox,cmorluniau001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 15:32:56,fixed-prox,lalcazar002,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 15:33:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 15:33:15,fixed-prox,hmies001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 15:35:36,fixed-prox,ldedos001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 15:37:04,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 15:39:48,fixed-prox,monda001,2,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 15:40:51,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 15:41:33,fixed-prox,lalcazar002,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 15:44:29,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-09 16:09:04,fixed-prox,monda001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 16:12:28,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 16:13:15,fixed-prox,cmorluniau001,2,6
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 16:14:15,fixed-prox,iborrasca001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 16:18:04,fixed-prox,thagan001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 16:21:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 16:21:15,fixed-prox,hmies001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 16:24:04,fixed-prox,acalzas001,2,2
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 16:35:16,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 16:35:57,fixed-prox,epavone001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-09 16:36:28,fixed-prox,epavone001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 16:40:35,fixed-prox,ncalixto001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 16:40:49,fixed-prox,cmorluniau001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-09 16:41:17,fixed-prox,ncalixto001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-09 16:41:31,fixed-prox,cmorluniau001,1,4
